Date,Low,Open,Volume,High,Close,Adjusted Close
02-01-1970,0.6833570003509521,0.6884949803352356,1109377,0.6897789835929871,0.6833570003509521,0.4547847807407379
05-01-1970,0.6628050208091736,0.6833570003509521,1440243,0.6884949803352356,0.6628050208091736,0.44110703468322754
06-01-1970,0.6461060047149658,0.655098021030426,3503294,0.655098021030426,0.6499599814414978,0.4325583875179291
07-01-1970,0.6525290012359619,0.6525290012359619,5741510,0.6705120205879211,0.6666579842567444,0.44367143511772156
08-01-1970,0.6730809807777405,0.6730809807777405,2316067,0.6923480033874512,0.6833570003509521,0.4547847807407379
09-01-1970,0.6884949803352356,0.6884949803352356,1868424,0.7064779996871948,0.6974859833717346,0.46418774127960205
12-01-1970,0.7000550031661987,0.7000550031661987,1323467,0.7167540192604065,0.7141849994659424,0.4753011465072632
13-01-1970,0.7206069827079773,0.7206069827079773,2744247,0.7604269981384277,0.7450129985809326,0.49581775069236755
14-01-1970,0.7495089769363403,0.7495089769363403,7687785,0.79510897397995,0.782263994216919,0.5206092000007629
15-01-1970,0.7475820183753967,0.7758409976959229,5235479,0.7758409976959229,0.7604269981384277,0.5060762166976929
16-01-1970,0.7141849994659424,0.7572159767150879,4807299,0.7572159767150879,0.7501509785652161,0.4992372691631317
19-01-1970,0.7141849994659424,0.741159975528717,4456969,0.741159975528717,0.7334520220756531,0.48812371492385864
20-01-1970,0.7385900020599365,0.7385900020599365,3775773,0.7604269981384277,0.7514359951019287,0.5000923275947571
21-01-1970,0.7462980151176453,0.7514359951019287,3444906,0.7578579783439636,0.7475820183753967,0.49752748012542725
22-01-1970,0.7321680188179016,0.746940016746521,1654334,0.746940016746521,0.7321680188179016,0.4872691333293915
23-01-1970,0.7334520220756531,0.7334520220756531,2608008,0.7398750185966492,0.7398750185966492,0.4923984110355377
26-01-1970,0.7424439787864685,0.7424439787864685,5624734,0.7796949744224548,0.7777680158615112,0.517616868019104
27-01-1970,0.7552890181541443,0.7777680158615112,7551546,0.7796949744224548,0.7655649781227112,0.5094954371452332
28-01-1970,0.7604269981384277,0.7655649781227112,4242879,0.7809789776802063,0.7642809748649597,0.5086410641670227
29-01-1970,0.734736979007721,0.7629960179328918,4398581,0.7629960179328918,0.734736979007721,0.48897886276245117
30-01-1970,0.7193229794502258,0.734736979007721,3950938,0.734736979007721,0.7283139824867249,0.4847043454647064
02-02-1970,0.7321680188179016,0.7321680188179016,4963001,0.7527199983596802,0.7360209822654724,0.4898335039615631
03-02-1970,0.7218919992446899,0.7360209822654724,5546883,0.7533619999885559,0.7360209822654724,0.4898335039615631
04-02-1970,0.7328100204467773,0.7360209822654724,4671059,0.7527199983596802,0.7462980151176453,0.4966731071472168
05-02-1970,0.7257450222969055,0.7398750185966492,4748910,0.7398750185966492,0.7385900020599365,0.49154335260391235
06-02-1970,0.7321680188179016,0.7385900020599365,3055651,0.7591429948806763,0.7591429948806763,0.5052216649055481
09-02-1970,0.7681339979171753,0.7681339979171753,3386518,0.7899709939956665,0.7713450193405151,0.513342022895813
10-02-1970,0.7604269981384277,0.7713450193405151,3367055,0.7758409976959229,0.7655649781227112,0.5094954371452332
11-02-1970,0.7668499946594238,0.7668499946594238,2802636,0.8015310168266296,0.7976779937744141,0.5308671593666077
12-02-1970,0.7758409976959229,0.7976779937744141,2179828,0.8002470135688782,0.7758409976959229,0.5163343548774719
13-02-1970,0.7681339979171753,0.7758409976959229,2238216,0.7861170172691345,0.7809789776802063,0.519753634929657
16-02-1970,0.7719879746437073,0.7809789776802063,506031,0.7874019742012024,0.778410017490387,0.518044114112854
17-02-1970,0.7809789776802063,0.7809789776802063,408718,0.7899709939956665,0.7899709939956665,0.5257384777069092
18-02-1970,0.7963929772377014,0.7963929772377014,1615408,0.8118069767951965,0.804099977016449,0.5351414084434509
19-02-1970,0.7938240170478821,0.804099977016449,1420781,0.8092380166053772,0.7983199954032898,0.5312944054603577
20-02-1970,0.778410017490387,0.7886859774589539,4126102,0.7886859774589539,0.7867590188980103,0.5236003994941711
24-02-1970,0.7732719779014587,0.7867590188980103,1284541,0.791254997253418,0.7732719779014587,0.5146245956420898
25-02-1970,0.7642809748649597,0.7732719779014587,1342930,0.7809789776802063,0.7809789776802063,0.519753634929657
26-02-1970,0.7591429948806763,0.7713450193405151,2043588,0.7713450193405151,0.7707030177116394,0.5129151344299316
27-02-1970,0.7578579783439636,0.7700610160827637,2218753,0.7700610160827637,0.7584999799728394,0.504793643951416
02-03-1970,0.7321680188179016,0.7540050148963928,6130765,0.7540050148963928,0.7424439787864685,0.494108110666275
03-03-1970,0.7283139824867249,0.7424439787864685,5313330,0.7424439787864685,0.7295989990234375,0.48555976152420044
04-03-1970,0.6962019801139832,0.7206069827079773,11736036,0.7206069827079773,0.7039089798927307,0.4684623181819916
05-03-1970,0.7045509815216064,0.7045509815216064,3717385,0.7186809778213501,0.7103310227394104,0.47273626923561096
06-03-1970,0.7019820213317871,0.7103310227394104,2160365,0.7161120176315308,0.7026240229606628,0.4676074683666229
09-03-1970,0.6628050208091736,0.7026240229606628,8154891,0.712257981300354,0.6782190203666687,0.4513656497001648
10-03-1970,0.664089024066925,0.6775760054588318,2724785,0.6775760054588318,0.6717960238456726,0.4470905661582947
11-03-1970,0.6730809807777405,0.6730809807777405,3775773,0.6891369819641113,0.6884949803352356,0.4582040011882782
12-03-1970,0.6942750215530396,0.6942750215530396,2899949,0.7064779996871948,0.7026240229606628,0.4676074683666229
13-03-1970,0.6949170231819153,0.7026240229606628,4593208,0.7193229794502258,0.699413001537323,0.46547019481658936
16-03-1970,0.6846410036087036,0.6942750215530396,4456969,0.6942750215530396,0.6872100234031677,0.45734909176826477
17-03-1970,0.6897789835929871,0.6897789835929871,1751647,0.7084050178527832,0.7045509815216064,0.4688895344734192
18-03-1970,0.7096890211105347,0.7096890211105347,4126102,0.7334520220756531,0.7276719808578491,0.4842769503593445
19-03-1970,0.7199649810791016,0.7276719808578491,2763710,0.7321680188179016,0.7231760025024414,0.48128506541252136
20-03-1970,0.7141849994659424,0.7231760025024414,3367055,0.7263879776000977,0.7173960208892822,0.4774382412433624
23-03-1970,0.7064779996871948,0.7173960208892822,3055651,0.7212499976158142,0.7148270010948181,0.4757288098335266
24-03-1970,0.7148270010948181,0.7148270010948181,2452306,0.7373059988021851,0.7270299792289734,0.4838496744632721
25-03-1970,0.734736979007721,0.734736979007721,2627471,0.7572159767150879,0.7501509785652161,0.4992372691631317
26-03-1970,0.7405170202255249,0.7501509785652161,2082514,0.7527199983596802,0.7527199983596802,0.5009470582008362
30-03-1970,0.7540050148963928,0.7540050148963928,1109377,0.7655649781227112,0.7629960179328918,0.5077860355377197
31-03-1970,0.7501509785652161,0.7629960179328918,1868424,0.7649229764938354,0.7578579783439636,0.5043665170669556
01-04-1970,0.7475820183753967,0.7578579783439636,2627471,0.778410017490387,0.7758409976959229,0.5163343548774719
02-04-1970,0.7668499946594238,0.7751989960670471,1576483,0.7751989960670471,0.772629976272583,0.5141971111297607
03-04-1970,0.7681339979171753,0.772629976272583,2452306,0.7809789776802063,0.7809789776802063,0.519753634929657
06-04-1970,0.75593101978302,0.778410017490387,1342930,0.778410017490387,0.7565739750862122,0.5035118460655212
07-04-1970,0.7321680188179016,0.7501509785652161,2082514,0.7501509785652161,0.7321680188179016,0.4872691333293915
08-04-1970,0.7096890211105347,0.7251030206680298,2958338,0.7251030206680298,0.7238190174102783,0.4817129671573639
09-04-1970,0.712257981300354,0.7238190174102783,2121439,0.7321680188179016,0.7167540192604065,0.47701114416122437
10-04-1970,0.7026240229606628,0.7167540192604065,1265079,0.7186809778213501,0.7084050178527832,0.4714546799659729
13-04-1970,0.6929910182952881,0.7084050178527832,2160365,0.7103310227394104,0.6929910182952881,0.4611964821815491
14-04-1970,0.6884949803352356,0.6929910182952881,1810035,0.7058359980583191,0.6968439817428589,0.4637604355812073
15-04-1970,0.6987709999084473,0.6987709999084473,2277141,0.7161120176315308,0.6987709999084473,0.46504297852516174
16-04-1970,0.6910640001296997,0.6987709999084473,2530157,0.703266978263855,0.6910640001296997,0.4599139094352722
17-04-1970,0.6762920022010803,0.6910640001296997,2861024,0.6910640001296997,0.6801459789276123,0.45264777541160583
20-04-1970,0.6782190203666687,0.6801459789276123,3016726,0.6923480033874512,0.6872100234031677,0.45734909176826477
21-04-1970,0.6750069856643677,0.6872100234031677,2374455,0.7084050178527832,0.6750069856643677,0.44922778010368347
22-04-1970,0.6615200042724609,0.6750069856643677,3503294,0.6756500005722046,0.6660159826278687,0.4432441294193268
23-04-1970,0.6473910212516785,0.6634470224380493,4184491,0.6634470224380493,0.655098021030426,0.4359779357910156
24-04-1970,0.6345459818840027,0.6538130044937134,4671059,0.6538130044937134,0.6345459818840027,0.42230015993118286
27-04-1970,0.6011480093002319,0.6306920051574707,4515357,0.6306920051574707,0.6043599843978882,0.40221095085144043
28-04-1970,0.6017910242080688,0.6043599843978882,4865687,0.6319770216941833,0.6159200072288513,0.4099043905735016
29-04-1970,0.6062859892845154,0.6159200072288513,5546883,0.667943000793457,0.667943000793457,0.44452643394470215
30-04-1970,0.6422529816627502,0.6628050208091736,3094577,0.6628050208091736,0.6628050208091736,0.44110703468322754
01-05-1970,0.6473910212516785,0.6628050208091736,3347592,0.667943000793457,0.6583089828491211,0.43811479210853577
04-05-1970,0.6114240288734436,0.6448220014572144,4904612,0.6448220014572144,0.6120669841766357,0.40734001994132996
05-05-1970,0.5651819705963135,0.6120669841766357,11113229,0.6146360039710999,0.5857340097427368,0.3898152709007263
06-05-1970,0.5857340097427368,0.5857340097427368,8719311,0.6249120235443115,0.6249120235443115,0.4158886969089508
07-05-1970,0.6281229853630066,0.6281229853630066,3386518,0.6461060047149658,0.6345459818840027,0.42230015993118286
08-05-1970,0.5985789895057678,0.6255540251731873,3211353,0.6255540251731873,0.6255540251731873,0.4163159430027008
11-05-1970,0.6120669841766357,0.6255540251731873,1868424,0.6319770216941833,0.6133509874343872,0.4081946909427643
12-05-1970,0.5992220044136047,0.6133509874343872,6403244,0.6448220014572144,0.6114240288734436,0.40691250562667847
13-05-1970,0.5966529846191406,0.6114240288734436,3795236,0.6242700219154358,0.607571005821228,0.4043479859828949
14-05-1970,0.5985789895057678,0.607571005821228,5488495,0.6242700219154358,0.6242700219154358,0.4154614210128784
15-05-1970,0.6088550090789795,0.6242700219154358,9575672,0.6512439846992493,0.6448220014572144,0.42913907766342163
18-05-1970,0.6306920051574707,0.6448220014572144,2627471,0.6499599814414978,0.6358299851417542,0.4231550395488739
19-05-1970,0.6114240288734436,0.6319770216941833,4943538,0.6319770216941833,0.6114240288734436,0.40691250562667847
20-05-1970,0.5966529846191406,0.6114240288734436,7162291,0.6217010021209717,0.5985789895057678,0.39836385846138
21-05-1970,0.5754579901695251,0.5985789895057678,18762088,0.6024330258369446,0.5805960297584534,0.3863956928253174
22-05-1970,0.5555490255355835,0.5805960297584534,11249468,0.5934410095214844,0.5574749708175659,0.37100839614868164
25-05-1970,0.5240780115127563,0.5549060106277466,7901875,0.5549060106277466,0.5247200131416321,0.34920939803123474
26-05-1970,0.49581900238990784,0.5247200131416321,15570198,0.5369229912757874,0.5022420287132263,0.33424997329711914
