Date,Low,Open,Volume,High,Close,Adjusted Close
22-11-1983,1.5416669845581055,0.0,5736000,1.5833330154418945,1.5416669845581055,1.0990588665008545
23-11-1983,1.5625,0.0,2424000,1.6041669845581055,1.5625,1.1139107942581177
25-11-1983,1.625,0.0,741600,1.6458330154418945,1.625,1.1584666967391968
28-11-1983,1.5208330154418945,0.0,1251600,1.5625,1.5208330154418945,1.084205985069275
29-11-1983,1.5625,0.0,1209600,1.5833330154418945,1.5625,1.1139107942581177
30-11-1983,1.5625,0.0,632400,1.6041669845581055,1.5625,1.1139107942581177
01-12-1983,1.5625,0.0,422400,1.6041669845581055,1.5625,1.1139107942581177
02-12-1983,1.5416669845581055,0.0,985200,1.6041669845581055,1.5416669845581055,1.0990588665008545
05-12-1983,1.5208330154418945,0.0,229200,1.5833330154418945,1.5208330154418945,1.084205985069275
06-12-1983,1.5,0.0,220800,1.5416669845581055,1.5,1.0693541765213013
07-12-1983,1.5,0.0,85200,1.5625,1.5,1.0693541765213013
08-12-1983,1.5208330154418945,0.0,264000,1.5625,1.5208330154418945,1.084205985069275
09-12-1983,1.5208330154418945,0.0,246000,1.5625,1.5208330154418945,1.084205985069275
12-12-1983,1.5208330154418945,0.0,164400,1.5625,1.5208330154418945,1.084205985069275
13-12-1983,1.5416669845581055,0.0,687600,1.5833330154418945,1.5416669845581055,1.0990588665008545
14-12-1983,1.5416669845581055,0.0,164400,1.5833330154418945,1.5416669845581055,1.0990588665008545
15-12-1983,1.5416669845581055,0.0,81600,1.5833330154418945,1.5416669845581055,1.0990588665008545
16-12-1983,1.5416669845581055,0.0,135600,1.5833330154418945,1.5416669845581055,1.0990588665008545
19-12-1983,1.5416669845581055,0.0,150000,1.5833330154418945,1.5416669845581055,1.0990588665008545
20-12-1983,1.5625,0.0,126000,1.6041669845581055,1.5625,1.1139107942581177
21-12-1983,1.5625,0.0,362400,1.6041669845581055,1.5625,1.1139107942581177
22-12-1983,1.5625,0.0,24000,1.5833330154418945,1.5625,1.1139107942581177
23-12-1983,1.5833330154418945,0.0,130800,1.6041669845581055,1.5833330154418945,1.1287624835968018
27-12-1983,1.6041669845581055,0.0,338400,1.6458330154418945,1.6041669845581055,1.1436147689819336
28-12-1983,1.6041669845581055,0.0,54000,1.6458330154418945,1.6041669845581055,1.1436147689819336
29-12-1983,1.5625,0.0,58800,1.6458330154418945,1.5625,1.1139107942581177
30-12-1983,1.5833330154418945,0.0,205200,1.6458330154418945,1.5833330154418945,1.1287624835968018
03-01-1984,1.6041669845581055,0.0,18000,1.6458330154418945,1.6041669845581055,1.1436147689819336
04-01-1984,1.5833330154418945,0.0,352800,1.625,1.5833330154418945,1.1287624835968018
05-01-1984,1.6041669845581055,0.0,499200,1.6458330154418945,1.6041669845581055,1.1436147689819336
06-01-1984,1.6666669845581055,0.0,218400,1.7083330154418945,1.6666669845581055,1.188171625137329
09-01-1984,1.6458330154418945,0.0,22800,1.7083330154418945,1.6458330154418945,1.173318862915039
10-01-1984,1.6666669845581055,0.0,26400,1.7291669845581055,1.6666669845581055,1.188171625137329
11-01-1984,1.6666669845581055,0.0,99600,1.7291669845581055,1.6666669845581055,1.188171625137329
12-01-1984,1.6666669845581055,0.0,67200,1.7291669845581055,1.6666669845581055,1.188171625137329
13-01-1984,1.6666669845581055,0.0,446400,1.75,1.6666669845581055,1.188171625137329
16-01-1984,1.6875,0.0,328800,1.75,1.6875,1.2030240297317505
17-01-1984,1.75,0.0,637200,1.8125,1.75,1.2475801706314087
18-01-1984,1.7708330154418945,0.0,73200,1.8125,1.7708330154418945,1.2624318599700928
19-01-1984,1.7708330154418945,0.0,397200,1.8333330154418945,1.7708330154418945,1.2624318599700928
20-01-1984,1.7708330154418945,0.0,356400,1.8333330154418945,1.7708330154418945,1.2624318599700928
23-01-1984,1.7708330154418945,0.0,318000,1.8333330154418945,1.7708330154418945,1.2624318599700928
